,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1.0
0.005,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.01,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.015,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.02,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.025,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.03,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.035,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.04,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.045,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.05,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.055,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.06,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.065,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.07,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.075,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
0.08,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999,395.4179732999999
